series,section,number,name,en_name,price,image_url
EB01,SR,EB01-052,ヴィオラ,Viola,220 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10067.jpg
EB01,SR,EB01-057,しらほし,Shirahoshi,220 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10074.jpg
EB01,P-R,EB01-003,キッド&キラー(パラレル),Kid & Killer,980 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10005.jpg
EB01,P-R,EB01-013,光月日和(パラレル),Kouzuki Hiyori,780 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10019.jpg
EB01,P-R,EB01-027,Mr.1(ダズ・ボーネス)(パラレル),Mr.1(Daz.Bonez),580 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10036.jpg
EB01,P-R,EB01-031,カリファ(パラレル),Kalifa,580 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10041.jpg
EB01,P-R,EB01-049,Tボーン(パラレル),T-Bone,580 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10064.jpg
EB01,P-R,EB01-056,シャーロット・フランペ(パラレル),Charlotte Flampe,780 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10073.jpg
EB01,R,EB01-002,イゾウ,Izo,120 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10003.jpg
EB01,R,EB01-003,キッド&キラー,Kid & Killer,220 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10004.jpg
EB01,R,EB01-019,盾白糸,Off-White,120 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10025.jpg
EB01,R,EB01-023,エドワード・ウィーブル,Edward Weevil,120 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10031.jpg
EB01,R,EB01-028,ゴムゴムのチャンピオン回転弾,Gum-Gum Champion Rifle,120 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10037.jpg
EB01,R,EB01-039,降三世 引奈落,Conquerer of Three Worlds Ragnaraku,120 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10050.jpg
EB01,R,EB01-043,スパンダイン,Spandine,120 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10055.jpg
EB01,R,EB01-049,Tボーン,T-Bone,120 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10063.jpg
EB01,R,EB01-059,雷迎,Kingdom Come,420 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10077.jpg
EB01,C,EB01-004,コーザ,Koza,30 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10006.jpg
EB01,C,EB01-005,ドーマ,Doma,30 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10007.jpg
EB01,C,EB01-007,ヤマト,Yamato,30 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10011.jpg
EB01,C,EB01-009,うるせェ!!!いこう!!!!,Just Shut Up and Come with Us!!!!,30 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10013.jpg
EB01,C,EB01-011,ミニメリー2号,Mini-Merry,30 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10015.jpg
EB01,C,EB01-016,びん豪,Bingoh,30 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10022.jpg
EB01,C,EB01-017,ブルーノ,Blueno,30 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10023.jpg
EB01,C,EB01-018,山さん,Mountain God,30 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10024.jpg
EB01,C,EB01-020,シャンブルズ,Chambres,30 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10026.jpg
EB01,C,EB01-024,ハムレット,Hamlet,30 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10032.jpg
EB01,C,EB01-025,フォートリックス,Fourtricks,30 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10033.jpg
EB01,C,EB01-026,プリンス・ベレット,Prince Bellett,30 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10034.jpg
EB01,C,EB01-029,わりいおれ死んだ,Sorry. I'm a Goner.,30 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10038.jpg
EB01,C,EB01-030,ローグタウン,Loguetown,30 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10039.jpg
EB01,C,EB01-032,軍隊ウルフ,Army Wolves,30 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10042.jpg
EB01,C,EB01-035,ミス・マンデー,Ms. Monday,30 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10046.jpg
EB01,C,EB01-036,ミノチワワ,Minochihuahua,30 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10047.jpg
EB01,C,EB01-037,Mr.9,Mr. 9,30 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10048.jpg
EB01,C,EB01-038,オカマ道,Oh Come My Way,30 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10049.jpg
EB01,C,EB01-041,クロッカス,Crocus,30 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10053.jpg
EB01,C,EB01-044,ファンクフリード,Funkfreed,30 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10056.jpg
EB01,C,EB01-045,ブルック,Brook,30 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10057.jpg
EB01,C,EB01-047,ラブーン,Laboon,30 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10060.jpg
EB01,C,EB01-050,生ぎたいっ!!!!,...I Want to Live!!,30 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10065.jpg
EB01,C,EB01-053,ガスティーノ,Gastino,30 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10069.jpg
EB01,C,EB01-055,シャーロット・コンポート,Charlotte Compote,30 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10071.jpg
EB01,C,EB01-058,モンブラン・クリケット,Mont Blanc Cricket,30 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10076.jpg
EB01,C,EB01-060,我が神なり,Did Someone Say...Kami?,30 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10078.jpg
EB01,P-L,EB01-001,光月おでん(パラレル),Kouzuki Oden,"1,280 円",https://card.yuyu-tei.jp/opc/100_140/eb01/10002.jpg
EB01,P-L,EB01-021,ハンニャバル(パラレル),Hannyabal,780 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10028.jpg
EB01,P-L,EB01-040,キュロス(パラレル),Kyros,780 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10052.jpg
EB01,L,EB01-001,光月おでん,Kouzuki Oden,80 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10001.jpg
EB01,L,EB01-021,ハンニャバル,Hannyabal,80 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10027.jpg
EB01,L,EB01-040,キュロス,Kyros,80 円,https://card.yuyu-tei.jp/opc/100_140/eb01/10051.jpg
EB02,P-SEC,EB02-061,モンキー・D・ルフィ(パラレル),Monkey.D.Luffy,"7,980 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10078.jpg
EB02,P-SEC,EB02-061,モンキー・D・ルフィ(パラレル)(スーパーパラレル),Monkey.D.Luffy,"598,000 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10079.jpg
EB02,SEC,EB02-061,モンキー・D・ルフィ,Monkey.D.Luffy,"1,780 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10077.jpg
EB02,P-SR,EB02-006,ヤマト(パラレル),Yamato,"2,480 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10008.jpg
EB02,P-SR,EB02-011,アーロン(パラレル),Arlong,780 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10015.jpg
EB02,P-SR,EB02-015,ジュエリー・ボニー(パラレル),Jewelry Bonney,"1,280 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10020.jpg
EB02,P-SR,EB02-026,ネフェルタリ・ビビ(パラレル),Nefeltari Vivi,"1,980 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10034.jpg
EB02,P-SR,EB02-035,サンジ&プリン(パラレル),Sanji & Pudding,"1,980 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10044.jpg
EB02,P-SR,EB02-044,センゴク(パラレル),Sengoku,980 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10055.jpg
EB02,P-SR,EB02-045,トラファルガー・ロー(パラレル),Trafalgar Law,980 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10057.jpg
EB02,P-SR,EB02-052,エネル(パラレル),Enel,"1,980 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10066.jpg
EB02,P-SR,EB02-056,ベガパンク(パラレル),Vegapunk,780 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10072.jpg
EB02,SR,EB02-006,ヤマト,Yamato,220 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10007.jpg
EB02,SR,EB02-011,アーロン,Arlong,220 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10014.jpg
EB02,SR,EB02-015,ジュエリー・ボニー,Jewelry Bonney,120 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10019.jpg
EB02,SR,EB02-026,ネフェルタリ・ビビ,Nefeltari Vivi,220 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10033.jpg
EB02,SR,EB02-035,サンジ&プリン,Sanji & Pudding,320 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10043.jpg
EB02,SR,EB02-044,センゴク,Sengoku,120 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10054.jpg
EB02,SR,EB02-045,トラファルガー・ロー,Trafalgar Law,120 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10056.jpg
EB02,SR,EB02-052,エネル,Enel,420 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10065.jpg
EB02,SR,EB02-056,ベガパンク,Vegapunk,120 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10071.jpg
EB02,P-R,EB02-003,トニートニー・チョッパー(パラレル),Tony Tony.Chopper,"1,480 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10004.jpg
EB02,P-R,EB02-017,ナミ(パラレル),Nami,"5,980 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10023.jpg
EB02,P-R,EB02-022,ウソップ(パラレル),Usopp,980 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10029.jpg
EB02,P-R,EB02-036,ニコ・ロビン(パラレル),Nico Robin,980 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10046.jpg
EB02,P-R,EB02-048,ブルック(パラレル),Brook,980 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10061.jpg
EB02,P-R,EB02-054,サンジ(パラレル),Sanji,780 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10069.jpg
EB02,R,EB02-002,サボ,Sabo,120 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10002.jpg
EB02,R,EB02-003,トニートニー・チョッパー,Tony Tony.Chopper,120 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10003.jpg
EB02,R,EB02-008,最高到達点,The Peak,120 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10010.jpg
EB02,R,EB02-020,ウィーアー！,We Are!,120 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10026.jpg
EB02,R,EB02-031,Hope,Hope,120 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10039.jpg
EB02,R,EB02-036,ニコ・ロビン,Nico Robin,120 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10045.jpg
EB02,R,EB02-040,BRAND NEW WORLD,BRAND NEW WORLD,120 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10050.jpg
EB02,R,EB02-041,ゴーイング・メリー号,Merry Go,120 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10051.jpg
EB02,R,EB02-050,ココロのちず,Kokoro no Chizu,120 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10063.jpg
EB02,R,EB02-058,あーーっす！,UUUUUS!,120 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10074.jpg
EB02,C,EB02-001,カルー,Karoo,30 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10001.jpg
EB02,C,EB02-004,ドン・アッチーノ,Don Accino,30 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10005.jpg
EB02,C,EB02-005,ニセ麦わらの一味,Fake Straw Hat Crew,30 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10006.jpg
EB02,C,EB02-007,刻蹄・桜吹雪,Cloven Rose Blizzard,30 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10009.jpg
EB02,C,EB02-009,サウザンド・サニー号,Thousand Sunny,30 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10011.jpg
EB02,C,EB02-012,ガイモン,Gaimon,30 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10016.jpg
EB02,C,EB02-013,キャロット,Carrot,30 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10017.jpg
EB02,C,EB02-014,サーファンクル,Sarfunkel,30 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10018.jpg
EB02,C,EB02-016,チョッパーマン,Chopperman,30 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10021.jpg
EB02,C,EB02-021,ゴムゴムの巨人の銃,Gum-Gum Giant Pistol,30 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10027.jpg
EB02,C,EB02-023,クロコダイル,Crocodile,30 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10030.jpg
EB02,C,EB02-024,そげキング,Sogeking,30 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10031.jpg
EB02,C,EB02-027,ビスタ,Vista,30 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10035.jpg
EB02,C,EB02-029,リュウ爺,Grandpa Ryu,30 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10037.jpg
EB02,C,EB02-030,仲間の夢を笑われた時だ!!!!,And That's When Somebody Makes Fun of Their Friend's Dream!!!!,30 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10038.jpg
EB02,C,EB02-032,アイスバーグ,Iceburg,30 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10040.jpg
EB02,C,EB02-033,クラバウターマン,Klabautermann,30 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10041.jpg
EB02,C,EB02-034,コーメイ,Komei,30 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10042.jpg
EB02,C,EB02-038,マゼラン,Magellan,30 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10048.jpg
EB02,C,EB02-039,GERMA 66,GERMA 66,30 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10049.jpg
EB02,C,EB02-042,オールハント・グラント,All-Hunt Grount,30 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10052.jpg
EB02,C,EB02-043,ジョナサン,Jonathan,30 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10053.jpg
EB02,C,EB02-046,ヒルドン,Hildon,30 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10058.jpg
EB02,C,EB02-047,ブルーノ,Blueno,30 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10059.jpg
EB02,C,EB02-051,鼻唄三丁矢筈斬り,Three-Pace Hum Soul Notch Slash,30 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10064.jpg
EB02,C,EB02-053,オルガ・ミスキナ,Myskina Olga,30 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10067.jpg
EB02,C,EB02-057,マッド・トレジャー,Mad Treasure,30 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10073.jpg
EB02,C,EB02-059,お前がいねェと…!!おれは海賊王になれねェ!!!!,Without Your Help I Can't Become the King of the Pirates!!!!,30 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10075.jpg
EB02,C,EB02-060,ゴーイング・メリー号,Merry Go,30 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10076.jpg
EB02,P-L,EB02-010,モンキー・D・ルフィ(パラレル),Monkey.D.Luffy,"128,000 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10013.jpg
EB02,P-L,OP05-001,サボ(パラレル/箔押し),Sabo,"29,800 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10081.jpg
EB02,P-L,OP05-002,ベロ・ベティ(パラレル/箔押し),Belo Betty,"12,800 円",https://card.yuyu-tei.jp/noimage_100_140.jpg
EB02,P-L,OP05-022,ドンキホーテ・ロシナンテ(パラレル/箔押し),Donquixote Rosinante,"12,800 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10083.jpg
EB02,P-L,OP05-060,モンキー・D・ルフィ(パラレル/箔押し),Monkey.D.Luffy,"598,000 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10084.jpg
EB02,P-L,OP05-098,エネル(パラレル/箔押し),Enel,"29,800 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10085.jpg
EB02,P-L,OP06-001,ウタ(パラレル/箔押し),Uta,"79,800 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10086.jpg
EB02,P-L,OP06-020,ホーディ・ジョーンズ(パラレル/箔押し),Hody Jones,"4,980 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10087.jpg
EB02,P-L,OP06-021,ペローナ(パラレル/箔押し),Perona,"29,800 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10088.jpg
EB02,P-L,OP06-022,ヤマト(パラレル/箔押し),Yamato,"39,800 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10089.jpg
EB02,P-L,OP06-042,ヴィンスモーク・レイジュ(パラレル/箔押し),Vinsmoke Reiju,"29,800 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10090.jpg
EB02,P-L,OP06-080,ゲッコー・モリア(パラレル/箔押し),Gecko Moria,"5,980 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10091.jpg
EB02,P-L,OP07-001,モンキー・D・ドラゴン(パラレル/箔押し),Monkey.D.Dragon,"7,980 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10092.jpg
EB02,P-L,OP07-019,ジュエリー・ボニー(パラレル/箔押し),Jewelry Bonney,"29,800 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10093.jpg
EB02,P-L,OP07-038,ボア・ハンコック(パラレル/箔押し),Boa Hancock,"398,000 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10094.jpg
EB02,P-L,OP07-059,フォクシー(パラレル/箔押し),Foxy,"4,980 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10095.jpg
EB02,P-L,OP07-079,ロブ・ルッチ(パラレル/箔押し),Rob Lucci,"9,980 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10096.jpg
EB02,P-L,OP07-097,ベガパンク(パラレル/箔押し),Vegapunk,"7,980 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10097.jpg
EB02,P-L,OP08-001,トニートニー・チョッパー(パラレル/箔押し),Tony Tony.Chopper,"29,800 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10098.jpg
EB02,P-L,OP08-002,マルコ(パラレル/箔押し),Marco,"5,980 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10099.jpg
EB02,P-L,OP08-021,キャロット(パラレル/箔押し),Carrot,"9,980 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10100.jpg
EB02,P-L,OP08-057,キング(パラレル/箔押し),King,"12,800 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10101.jpg
EB02,P-L,OP08-058,シャーロット・プリン(パラレル/箔押し),Charlotte Pudding,"14,800 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10102.jpg
EB02,P-L,OP08-098,カルガラ(パラレル/箔押し),Kalgara,"9,980 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10103.jpg
EB02,P-L,EB01-001,光月おでん(パラレル/箔押し),Kouzuki Oden,"12,800 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10104.jpg
EB02,P-L,EB01-021,ハンニャバル(パラレル/箔押し),Hannyabal,"5,980 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10105.jpg
EB02,P-L,EB01-040,キュロス(パラレル/箔押し),Kyros,"5,980 円",https://card.yuyu-tei.jp/opc/100_140/eb02/10106.jpg
EB02,L,EB02-010,モンキー・D・ルフィ,Monkey.D.Luffy,50 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10012.jpg
EB02,-,-,ドンカード(村の少年モンキー・D・ルフィ),,50 円,https://card.yuyu-tei.jp/opc/100_140/eb02/10080.jpg
EB04,P-SEC,EB04-061,モンキー・D・ルフィ(パラレル),Monkey.D.Luffy,"12,800 円",https://card.yuyu-tei.jp/opc/100_140/eb04/10079.jpg
EB04,SEC,EB04-061,モンキー・D・ルフィ,Monkey.D.Luffy,"4,980 円",https://card.yuyu-tei.jp/opc/100_140/eb04/10078.jpg
EB04,P-SR,EB04-007,ロロノア・ゾロ(パラレル),Roronoa Zoro,"9,980 円",https://card.yuyu-tei.jp/opc/100_140/eb04/10010.jpg
EB04,P-SR,EB04-012,菊之丞(パラレル),Kikunojo,780 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10016.jpg
EB04,P-SR,EB04-013,キャロット(パラレル),Carrot,"1,480 円",https://card.yuyu-tei.jp/opc/100_140/eb04/10018.jpg
EB04,P-SR,EB04-025,ネフェルタリ・ビビ(パラレル),Nefeltari Vivi,"2,480 円",https://card.yuyu-tei.jp/opc/100_140/eb04/10033.jpg
EB04,P-SR,EB04-036,フォクシー(パラレル),Foxy,780 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10046.jpg
EB04,P-SR,EB04-038,ロシナンテ＆ロー(パラレル),Rosinante & Law,"4,980 円",https://card.yuyu-tei.jp/opc/100_140/eb04/10049.jpg
EB04,P-SR,EB04-044,コビー(パラレル),Koby,"2,980 円",https://card.yuyu-tei.jp/opc/100_140/eb04/10057.jpg
EB04,P-SR,EB04-044,コビー(パラレル)(スーパーパラレル),Koby,"99,800 円",https://card.yuyu-tei.jp/opc/100_140/eb04/10058.jpg
EB04,P-SR,EB04-048,ロブ・ルッチ(パラレル),Rob Lucci,"1,280 円",https://card.yuyu-tei.jp/opc/100_140/eb04/10063.jpg
EB04,P-SR,EB04-058,ボルサリーノ(パラレル),Borsalino,"14,800 円",https://card.yuyu-tei.jp/opc/100_140/eb04/10075.jpg
EB04,SR,EB04-007,ロロノア・ゾロ,Roronoa Zoro,"3,980 円",https://card.yuyu-tei.jp/opc/100_140/eb04/10009.jpg
EB04,SR,EB04-012,菊之丞,Kikunojo,220 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10015.jpg
EB04,SR,EB04-013,キャロット,Carrot,220 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10017.jpg
EB04,SR,EB04-025,ネフェルタリ・ビビ,Nefeltari Vivi,320 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10032.jpg
EB04,SR,EB04-036,フォクシー,Foxy,220 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10045.jpg
EB04,SR,EB04-038,ロシナンテ＆ロー,Rosinante & Law,980 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10048.jpg
EB04,SR,EB04-044,コビー,Koby,500 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10056.jpg
EB04,SR,EB04-048,ロブ・ルッチ,Rob Lucci,220 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10062.jpg
EB04,SR,EB04-058,ボルサリーノ,Borsalino,"7,980 円",https://card.yuyu-tei.jp/opc/100_140/eb04/10074.jpg
EB04,P-R,EB04-002,ジュエリー・ボニー(パラレル),Jewelry Bonney,"1,980 円",https://card.yuyu-tei.jp/opc/100_140/eb04/10004.jpg
EB04,P-R,EB04-018,メガロ(パラレル),Megalo,"1,980 円",https://card.yuyu-tei.jp/opc/100_140/eb04/10024.jpg
EB04,P-R,EB04-022,イッショウ(パラレル),Issho,"1,280 円",https://card.yuyu-tei.jp/opc/100_140/eb04/10029.jpg
EB04,P-R,EB04-031,キング(パラレル),King,980 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10040.jpg
EB04,P-R,EB04-043,カク(パラレル),Kaku,980 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10055.jpg
EB04,P-R,EB04-052,サンジ(パラレル),Sanji,"1,280 円",https://card.yuyu-tei.jp/opc/100_140/eb04/10068.jpg
EB04,R,EB04-018,メガロ,Megalo,220 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10023.jpg
EB04,R,EB04-019,エレ爪,Eleclaw,120 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10025.jpg
EB04,R,EB04-022,イッショウ,Issho,220 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10028.jpg
EB04,R,EB04-023,チャカ＆ペル,Chaka & Pell,120 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10030.jpg
EB04,R,EB04-027,ボア・ハンコック,Boa Hancock,120 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10035.jpg
EB04,R,EB04-028,アイスタイム,Ice Time,120 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10036.jpg
EB04,R,EB04-031,キング,King,120 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10039.jpg
EB04,R,EB04-032,クイーン,Queen,120 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10041.jpg
EB04,R,EB04-047,ヘルメッポ,Helmeppo,120 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10061.jpg
EB04,R,EB04-052,サンジ,Sanji,120 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10067.jpg
EB04,C,EB04-004,ゼフ,Zeff,50 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10006.jpg
EB04,C,EB04-005,トラファルガー・ロー,Trafalgar Law,50 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10007.jpg
EB04,C,EB04-006,モーダ,Moda,50 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10008.jpg
EB04,C,EB04-009,弟子の船出だ よしなに頼むよ…,It's My Student's Farewell. I Want It to Be Proper.,50 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10012.jpg
EB04,C,EB04-010,ルルシア王国,Lulucia Kingdom,50 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10013.jpg
EB04,C,EB04-011,ウロコ,Scaled Neptunian,50 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10014.jpg
EB04,C,EB04-014,光月スキヤキ,Kozuki Sukiyaki,50 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10019.jpg
EB04,C,EB04-016,トリ,Bird Neptunian,50 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10021.jpg
EB04,C,EB04-017,ナゾムズ,Mystoms,50 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10022.jpg
EB04,C,EB04-020,鮫瓦正拳,Shark Brick Fist,50 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10026.jpg
EB04,C,EB04-021,イガラム,Igaram,50 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10027.jpg
EB04,C,EB04-024,テラコッタ,Terracotta,50 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10031.jpg
EB04,C,EB04-026,ブルーグラス,Bluegrass,50 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10034.jpg
EB04,C,EB04-029,女の…涙の落ちる音がした,I Heard the Sound...of a Lady's Teardrops Falling,50 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10037.jpg
EB04,C,EB04-033,グロッキーモンスターズ,Groggy Monsters,50 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10042.jpg
EB04,C,EB04-034,シャーロット・プリン,Charlotte Pudding,50 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10043.jpg
EB04,C,EB04-035,人斬り鎌ぞう,Hitokiri Kamazo,50 円,https://card.yuyu-tei.jp/opc/100_140/eb04/10044.jpg
